Angle, TimePerStep, Intensity
63.070812733, 10.160, 108.0
63.079168367, 10.160, 117.0
63.087524002, 10.160, 116.0
63.095879637, 10.160, 102.0
63.104235271, 10.160, 88.0
63.112590906, 10.160, 100.0
63.120946540, 10.160, 106.0
63.129302175, 10.160, 100.0
63.137657809, 10.160, 109.0
63.146013444, 10.160, 113.0
63.154369078, 10.160, 105.0
63.162724713, 10.160, 101.0
63.171080347, 10.160, 115.0
63.179435982, 10.160, 112.0
63.187791616, 10.160, 103.0
63.196147251, 10.160, 106.0
63.204502885, 10.160, 107.0
63.212858520, 10.160, 105.0
63.221214155, 10.160, 98.0
63.229569789, 10.160, 126.0
63.237925424, 10.160, 101.0
63.246281058, 10.160, 112.0
63.254636693, 10.160, 98.0
63.262992327, 10.160, 108.0
63.271347962, 10.160, 106.0
63.279703596, 10.160, 86.0
63.288059231, 10.160, 117.0
63.296414865, 10.160, 86.0
63.304770500, 10.160, 100.0
63.313126134, 10.160, 122.0
63.321481769, 10.160, 113.0
63.329837403, 10.160, 101.0
63.338193038, 10.160, 115.0
63.346548673, 10.160, 129.0
63.354904307, 10.160, 102.0
63.363259942, 10.160, 100.0
63.371615576, 10.160, 107.0
63.379971211, 10.160, 92.0
63.388326845, 10.160, 112.0
63.396682480, 10.160, 103.0
63.405038114, 10.160, 82.0
63.413393749, 10.160, 101.0
63.421749383, 10.160, 101.0
63.430105018, 10.160, 116.0
63.438460652, 10.160, 97.0
63.446816287, 10.160, 108.0
63.455171921, 10.160, 97.0
63.463527556, 10.160, 90.0
63.471883190, 10.160, 105.0
63.480238825, 10.160, 105.0
63.488594460, 10.160, 101.0
63.496950094, 10.160, 89.0
63.505305729, 10.160, 99.0
63.513661363, 10.160, 112.0
63.522016998, 10.160, 100.0
63.530372632, 10.160, 101.0
63.538728267, 10.160, 116.0
63.547083901, 10.160, 113.0
63.555439536, 10.160, 111.0
63.563795170, 10.160, 100.0
63.572150805, 10.160, 107.0
63.580506439, 10.160, 98.0
63.588862074, 10.160, 89.0
63.597217708, 10.160, 119.0
63.605573343, 10.160, 92.0
63.613928978, 10.160, 94.0
63.622284612, 10.160, 92.0
63.630640247, 10.160, 96.0
63.638995881, 10.160, 98.0
63.647351516, 10.160, 95.0
63.655707150, 10.160, 87.0
63.664062785, 10.160, 117.0
63.672418419, 10.160, 115.0
63.680774054, 10.160, 103.0
63.689129688, 10.160, 122.0
63.697485323, 10.160, 116.0
63.705840957, 10.160, 103.0
63.714196592, 10.160, 90.0
63.722552226, 10.160, 97.0
63.730907861, 10.160, 107.0
63.739263496, 10.160, 132.0
63.747619130, 10.160, 98.0
63.755974765, 10.160, 68.0
63.764330399, 10.160, 108.0
63.772686034, 10.160, 101.0
63.781041668, 10.160, 103.0
63.789397303, 10.160, 109.0
63.797752937, 10.160, 117.0
63.806108572, 10.160, 117.0
63.814464206, 10.160, 119.0
63.822819841, 10.160, 106.0
63.831175475, 10.160, 117.0
63.839531110, 10.160, 98.0
63.847886744, 10.160, 98.0
63.856242379, 10.160, 106.0
63.864598013, 10.160, 95.0
63.872953648, 10.160, 117.0
63.881309283, 10.160, 99.0
63.889664917, 10.160, 113.0
63.898020552, 10.160, 107.0
63.906376186, 10.160, 106.0
63.914731821, 10.160, 95.0
63.923087455, 10.160, 113.0
63.931443090, 10.160, 107.0
63.939798724, 10.160, 102.0
63.948154359, 10.160, 99.0
63.956509993, 10.160, 91.0
63.964865628, 10.160, 102.0
63.973221262, 10.160, 105.0
63.981576897, 10.160, 77.0
63.989932531, 10.160, 98.0
63.998288166, 10.160, 97.0
64.006643801, 10.160, 111.0
64.014999435, 10.160, 108.0
64.023355070, 10.160, 109.0
64.031710704, 10.160, 110.0
64.040066339, 10.160, 118.0
64.048421973, 10.160, 123.0
64.056777608, 10.160, 98.0
64.065133242, 10.160, 115.0
64.073488877, 10.160, 106.0
64.081844511, 10.160, 115.0
64.090200146, 10.160, 120.0
64.098555780, 10.160, 126.0
64.106911415, 10.160, 99.0
64.115267049, 10.160, 110.0
64.123622684, 10.160, 121.0
64.131978319, 10.160, 103.0
64.140333953, 10.160, 120.0
64.148689588, 10.160, 103.0
64.157045222, 10.160, 118.0
64.165400857, 10.160, 128.0
64.173756491, 10.160, 122.0
64.182112126, 10.160, 119.0
64.190467760, 10.160, 99.0
64.198823395, 10.160, 95.0
64.207179029, 10.160, 92.0
64.215534664, 10.160, 112.0
64.223890298, 10.160, 102.0
64.232245933, 10.160, 122.0
64.240601567, 10.160, 101.0
64.248957202, 10.160, 102.0
64.257312836, 10.160, 109.0
64.265668471, 10.160, 100.0
64.274024106, 10.160, 107.0
64.282379740, 10.160, 105.0
64.290735375, 10.160, 101.0
64.299091009, 10.160, 116.0
64.307446644, 10.160, 110.0
64.315802278, 10.160, 111.0
64.324157913, 10.160, 110.0
64.332513547, 10.160, 124.0
64.340869182, 10.160, 120.0
64.349224816, 10.160, 94.0
64.357580451, 10.160, 107.0
64.365936085, 10.160, 98.0
64.374291720, 10.160, 111.0
64.382647354, 10.160, 100.0
64.391002989, 10.160, 112.0
64.399358624, 10.160, 107.0
64.407714258, 10.160, 127.0
64.416069893, 10.160, 122.0
64.424425527, 10.160, 90.0
64.432781162, 10.160, 113.0
64.441136796, 10.160, 120.0
64.449492431, 10.160, 113.0
64.457848065, 10.160, 98.0
64.466203700, 10.160, 99.0
64.474559334, 10.160, 118.0
64.482914969, 10.160, 106.0
64.491270603, 10.160, 115.0
64.499626238, 10.160, 112.0
64.507981872, 10.160, 101.0
64.516337507, 10.160, 115.0
64.524693142, 10.160, 119.0
64.533048776, 10.160, 124.0
64.541404411, 10.160, 101.0
64.549760045, 10.160, 134.0
64.558115680, 10.160, 120.0
64.566471314, 10.160, 92.0
64.574826949, 10.160, 103.0
64.583182583, 10.160, 110.0
64.591538218, 10.160, 126.0
64.599893852, 10.160, 133.0
64.608249487, 10.160, 123.0
64.616605121, 10.160, 119.0
64.624960756, 10.160, 116.0
64.633316390, 10.160, 117.0
64.641672025, 10.160, 117.0
64.650027659, 10.160, 110.0
64.658383294, 10.160, 118.0
64.666738929, 10.160, 116.0
64.675094563, 10.160, 121.0
64.683450198, 10.160, 123.0
64.691805832, 10.160, 99.0
64.700161467, 10.160, 128.0
64.708517101, 10.160, 133.0
64.716872736, 10.160, 148.0
64.725228370, 10.160, 115.0
64.733584005, 10.160, 111.0
64.741939639, 10.160, 106.0
64.750295274, 10.160, 127.0
64.758650908, 10.160, 136.0
64.767006543, 10.160, 118.0
64.775362177, 10.160, 99.0
64.783717812, 10.160, 144.0
64.792073447, 10.160, 120.0
64.800429081, 10.160, 118.0
64.808784716, 10.160, 155.0
64.817140350, 10.160, 111.0
64.825495985, 10.160, 134.0
64.833851619, 10.160, 110.0
64.842207254, 10.160, 127.0
64.850562888, 10.160, 165.0
64.858918523, 10.160, 119.0
64.867274157, 10.160, 139.0
64.875629792, 10.160, 144.0
64.883985426, 10.160, 127.0
64.892341061, 10.160, 134.0
64.900696695, 10.160, 122.0
64.909052330, 10.160, 131.0
64.917407965, 10.160, 131.0
64.925763599, 10.160, 121.0
64.934119234, 10.160, 123.0
64.942474868, 10.160, 129.0
64.950830503, 10.160, 130.0
64.959186137, 10.160, 138.0
64.967541772, 10.160, 131.0
64.975897406, 10.160, 137.0
64.984253041, 10.160, 123.0
64.992608675, 10.160, 123.0
65.000964310, 10.160, 140.0
65.009319944, 10.160, 122.0
65.017675579, 10.160, 134.0
65.026031213, 10.160, 152.0
65.034386848, 10.160, 134.0
65.042742483, 10.160, 137.0
65.051098117, 10.160, 111.0
65.059453752, 10.160, 126.0
65.067809386, 10.160, 129.0
65.076165021, 10.160, 146.0
65.084520655, 10.160, 128.0
65.092876290, 10.160, 137.0
65.101231924, 10.160, 134.0
65.109587559, 10.160, 112.0
65.117943193, 10.160, 127.0
65.126298828, 10.160, 123.0
65.134654462, 10.160, 121.0
65.143010097, 10.160, 136.0
65.151365731, 10.160, 137.0
65.159721366, 10.160, 138.0
65.168077000, 10.160, 149.0
65.176432635, 10.160, 132.0
65.184788270, 10.160, 127.0
65.193143904, 10.160, 128.0
65.201499539, 10.160, 129.0
65.209855173, 10.160, 149.0
65.218210808, 10.160, 161.0
65.226566442, 10.160, 134.0
65.234922077, 10.160, 140.0
65.243277711, 10.160, 151.0
65.251633346, 10.160, 144.0
65.259988980, 10.160, 131.0
65.268344615, 10.160, 144.0
65.276700249, 10.160, 147.0
65.285055884, 10.160, 138.0
65.293411518, 10.160, 141.0
65.301767153, 10.160, 140.0
65.310122788, 10.160, 152.0
65.318478422, 10.160, 152.0
65.326834057, 10.160, 148.0
65.335189691, 10.160, 152.0
65.343545326, 10.160, 141.0
65.351900960, 10.160, 127.0
65.360256595, 10.160, 165.0
65.368612229, 10.160, 162.0
65.376967864, 10.160, 140.0
65.385323498, 10.160, 118.0
65.393679133, 10.160, 157.0
65.402034767, 10.160, 134.0
65.410390402, 10.160, 150.0
65.418746036, 10.160, 124.0
65.427101671, 10.160, 163.0
65.435457306, 10.160, 146.0
65.443812940, 10.160, 127.0
65.452168575, 10.160, 133.0
65.460524209, 10.160, 132.0
65.468879844, 10.160, 158.0
65.477235478, 10.160, 134.0
65.485591113, 10.160, 151.0
65.493946747, 10.160, 142.0
65.502302382, 10.160, 132.0
65.510658016, 10.160, 116.0
65.519013651, 10.160, 146.0
65.527369285, 10.160, 132.0
65.535724920, 10.160, 144.0
65.544080554, 10.160, 141.0
65.552436189, 10.160, 138.0
65.560791823, 10.160, 146.0
65.569147458, 10.160, 147.0
65.577503093, 10.160, 138.0
65.585858727, 10.160, 140.0
65.594214362, 10.160, 148.0
65.602569996, 10.160, 146.0
65.610925631, 10.160, 127.0
65.619281265, 10.160, 174.0
65.627636900, 10.160, 148.0
65.635992534, 10.160, 148.0
65.644348169, 10.160, 140.0
65.652703803, 10.160, 142.0
65.661059438, 10.160, 126.0
65.669415072, 10.160, 150.0
65.677770707, 10.160, 132.0
65.686126341, 10.160, 143.0
65.694481976, 10.160, 134.0
65.702837611, 10.160, 161.0
65.711193245, 10.160, 133.0
65.719548880, 10.160, 157.0
65.727904514, 10.160, 141.0
65.736260149, 10.160, 113.0
65.744615783, 10.160, 130.0
65.752971418, 10.160, 137.0
65.761327052, 10.160, 148.0
65.769682687, 10.160, 144.0
65.778038321, 10.160, 137.0
65.786393956, 10.160, 137.0
65.794749590, 10.160, 137.0
65.803105225, 10.160, 137.0
65.811460859, 10.160, 122.0
65.819816494, 10.160, 122.0
65.828172129, 10.160, 106.0
65.836527763, 10.160, 116.0
65.844883398, 10.160, 134.0
65.853239032, 10.160, 140.0
65.861594667, 10.160, 121.0
65.869950301, 10.160, 117.0
65.878305936, 10.160, 140.0
65.886661570, 10.160, 137.0
65.895017205, 10.160, 138.0
65.903372839, 10.160, 132.0
65.911728474, 10.160, 144.0
65.920084108, 10.160, 130.0
65.928439743, 10.160, 144.0
65.936795377, 10.160, 167.0
65.945151012, 10.160, 138.0
65.953506646, 10.160, 141.0
65.961862281, 10.160, 141.0
65.970217916, 10.160, 160.0
65.978573550, 10.160, 138.0
65.986929185, 10.160, 131.0
65.995284819, 10.160, 120.0
66.003640454, 10.160, 127.0
66.011996088, 10.160, 134.0
66.020351723, 10.160, 132.0
66.028707357, 10.160, 136.0
66.037062992, 10.160, 129.0
66.045418626, 10.160, 119.0
66.053774261, 10.160, 143.0
66.062129895, 10.160, 126.0
66.070485530, 10.160, 133.0
66.078841164, 10.160, 119.0
66.087196799, 10.160, 147.0
66.095552434, 10.160, 128.0
66.103908068, 10.160, 147.0
66.112263703, 10.160, 130.0
66.120619337, 10.160, 139.0
66.128974972, 10.160, 101.0
66.137330606, 10.160, 130.0
66.145686241, 10.160, 129.0
66.154041875, 10.160, 112.0
66.162397510, 10.160, 116.0
66.170753144, 10.160, 139.0
66.179108779, 10.160, 118.0
66.187464413, 10.160, 138.0
66.195820048, 10.160, 123.0
66.204175682, 10.160, 140.0
66.212531317, 10.160, 139.0
66.220886952, 10.160, 124.0
66.229242586, 10.160, 127.0
66.237598221, 10.160, 128.0
66.245953855, 10.160, 117.0
66.254309490, 10.160, 140.0
66.262665124, 10.160, 132.0
66.271020759, 10.160, 140.0
66.279376393, 10.160, 126.0
66.287732028, 10.160, 137.0
66.296087662, 10.160, 137.0
66.304443297, 10.160, 116.0
66.312798931, 10.160, 127.0
66.321154566, 10.160, 138.0
66.329510200, 10.160, 139.0
66.337865835, 10.160, 139.0
66.346221470, 10.160, 127.0
66.354577104, 10.160, 111.0
66.362932739, 10.160, 118.0
66.371288373, 10.160, 127.0
66.379644008, 10.160, 110.0
66.387999642, 10.160, 126.0
66.396355277, 10.160, 118.0
66.404710911, 10.160, 132.0
66.413066546, 10.160, 124.0
66.421422180, 10.160, 120.0
66.429777815, 10.160, 117.0
66.438133449, 10.160, 134.0
66.446489084, 10.160, 115.0
66.454844718, 10.160, 124.0
66.463200353, 10.160, 129.0
66.471555987, 10.160, 131.0
66.479911622, 10.160, 124.0
66.488267257, 10.160, 116.0
66.496622891, 10.160, 128.0
66.504978526, 10.160, 137.0
66.513334160, 10.160, 151.0
66.521689795, 10.160, 118.0
66.530045429, 10.160, 101.0
66.538401064, 10.160, 121.0
66.546756698, 10.160, 133.0
66.555112333, 10.160, 123.0
66.563467967, 10.160, 109.0
66.571823602, 10.160, 120.0
66.580179236, 10.160, 113.0
66.588534871, 10.160, 105.0
66.596890505, 10.160, 134.0
66.605246140, 10.160, 109.0
66.613601775, 10.160, 129.0
66.621957409, 10.160, 119.0
66.630313044, 10.160, 112.0
66.638668678, 10.160, 121.0
66.647024313, 10.160, 152.0
66.655379947, 10.160, 140.0
66.663735582, 10.160, 115.0
66.672091216, 10.160, 97.0
66.680446851, 10.160, 122.0
66.688802485, 10.160, 139.0
66.697158120, 10.160, 121.0
66.705513754, 10.160, 133.0
66.713869389, 10.160, 127.0
66.722225023, 10.160, 121.0
66.730580658, 10.160, 124.0
66.738936293, 10.160, 101.0
66.747291927, 10.160, 124.0
66.755647562, 10.160, 119.0
66.764003196, 10.160, 118.0
66.772358831, 10.160, 122.0
66.780714465, 10.160, 109.0
66.789070100, 10.160, 118.0
66.797425734, 10.160, 115.0
66.805781369, 10.160, 108.0
66.814137003, 10.160, 133.0
66.822492638, 10.160, 138.0
66.830848272, 10.160, 117.0
66.839203907, 10.160, 102.0
66.847559541, 10.160, 107.0
66.855915176, 10.160, 102.0
66.864270810, 10.160, 142.0
66.872626445, 10.160, 129.0
66.880982080, 10.160, 131.0
66.889337714, 10.160, 109.0
66.897693349, 10.160, 124.0
66.906048983, 10.160, 116.0
66.914404618, 10.160, 123.0
66.922760252, 10.160, 120.0
66.931115887, 10.160, 137.0
66.939471521, 10.160, 146.0
66.947827156, 10.160, 117.0
66.956182790, 10.160, 118.0
66.964538425, 10.160, 120.0
66.972894059, 10.160, 111.0
66.981249694, 10.160, 140.0
66.989605328, 10.160, 124.0
66.997960963, 10.160, 123.0
67.006316598, 10.160, 132.0
67.014672232, 10.160, 107.0
67.023027867, 10.160, 112.0
67.031383501, 10.160, 120.0
67.039739136, 10.160, 140.0
67.048094770, 10.160, 113.0
67.056450405, 10.160, 132.0
67.064806039, 10.160, 119.0
67.073161674, 10.160, 117.0
67.081517308, 10.160, 136.0
67.089872943, 10.160, 128.0
67.098228577, 10.160, 122.0
67.106584212, 10.160, 126.0
67.114939846, 10.160, 121.0
67.123295481, 10.160, 113.0
67.131651116, 10.160, 108.0
67.140006750, 10.160, 126.0
67.148362385, 10.160, 138.0
67.156718019, 10.160, 130.0
67.165073654, 10.160, 134.0
67.173429288, 10.160, 130.0
67.181784923, 10.160, 137.0
67.190140557, 10.160, 136.0
67.198496192, 10.160, 124.0
67.206851826, 10.160, 143.0
67.215207461, 10.160, 115.0
67.223563095, 10.160, 126.0
67.231918730, 10.160, 128.0
67.240274364, 10.160, 131.0
67.248629999, 10.160, 140.0
67.256985633, 10.160, 113.0
67.265341268, 10.160, 128.0
67.273696903, 10.160, 126.0
67.282052537, 10.160, 138.0
67.290408172, 10.160, 117.0
67.298763806, 10.160, 120.0
67.307119441, 10.160, 128.0
67.315475075, 10.160, 148.0
67.323830710, 10.160, 121.0
67.332186344, 10.160, 129.0
67.340541979, 10.160, 128.0
67.348897613, 10.160, 127.0
67.357253248, 10.160, 134.0
67.365608882, 10.160, 123.0
67.373964517, 10.160, 119.0
67.382320151, 10.160, 120.0
67.390675786, 10.160, 117.0
67.399031421, 10.160, 108.0
67.407387055, 10.160, 101.0
67.415742690, 10.160, 148.0
67.424098324, 10.160, 123.0
67.432453959, 10.160, 139.0
67.440809593, 10.160, 121.0
67.449165228, 10.160, 110.0
67.457520862, 10.160, 147.0
67.465876497, 10.160, 131.0
67.474232131, 10.160, 129.0
67.482587766, 10.160, 162.0
67.490943400, 10.160, 139.0
67.499299035, 10.160, 141.0
67.507654669, 10.160, 143.0
67.516010304, 10.160, 152.0
67.524365939, 10.160, 144.0
67.532721573, 10.160, 130.0
67.541077208, 10.160, 124.0
67.549432842, 10.160, 131.0
67.557788477, 10.160, 120.0
67.566144111, 10.160, 139.0
67.574499746, 10.160, 155.0
67.582855380, 10.160, 149.0
67.591211015, 10.160, 136.0
67.599566649, 10.160, 129.0
67.607922284, 10.160, 131.0
67.616277918, 10.160, 147.0
67.624633553, 10.160, 126.0
67.632989187, 10.160, 155.0
67.641344822, 10.160, 123.0
67.649700456, 10.160, 138.0
67.658056091, 10.160, 120.0
67.666411726, 10.160, 133.0
67.674767360, 10.160, 158.0
67.683122995, 10.160, 150.0
67.691478629, 10.160, 123.0
67.699834264, 10.160, 148.0
67.708189898, 10.160, 126.0
67.716545533, 10.160, 142.0
67.724901167, 10.160, 139.0
67.733256802, 10.160, 117.0
67.741612436, 10.160, 158.0
67.749968071, 10.160, 162.0
67.758323705, 10.160, 128.0
67.766679340, 10.160, 146.0
67.775034974, 10.160, 144.0
67.783390609, 10.160, 152.0
67.791746244, 10.160, 150.0
67.800101878, 10.160, 137.0
67.808457513, 10.160, 159.0
67.816813147, 10.160, 140.0
67.825168782, 10.160, 154.0
67.833524416, 10.160, 144.0
67.841880051, 10.160, 150.0
67.850235685, 10.160, 169.0
67.858591320, 10.160, 129.0
67.866946954, 10.160, 144.0
67.875302589, 10.160, 118.0
67.883658223, 10.160, 142.0
67.892013858, 10.160, 172.0
67.900369492, 10.160, 163.0
67.908725127, 10.160, 164.0
67.917080762, 10.160, 150.0
67.925436396, 10.160, 184.0
67.933792031, 10.160, 137.0
67.942147665, 10.160, 143.0
67.950503300, 10.160, 139.0
67.958858934, 10.160, 148.0
67.967214569, 10.160, 150.0
67.975570203, 10.160, 143.0
67.983925838, 10.160, 131.0
67.992281472, 10.160, 154.0
68.000637107, 10.160, 149.0
68.008992741, 10.160, 152.0
68.017348376, 10.160, 138.0
68.025704010, 10.160, 148.0
68.034059645, 10.160, 149.0
68.042415280, 10.160, 130.0
68.050770914, 10.160, 157.0
68.059126549, 10.160, 139.0
68.067482183, 10.160, 147.0
68.075837818, 10.160, 144.0
68.084193452, 10.160, 128.0
68.092549087, 10.160, 129.0
68.100904721, 10.160, 126.0
68.109260356, 10.160, 110.0
68.117615990, 10.160, 129.0
68.125971625, 10.160, 130.0
68.134327259, 10.160, 126.0
68.142682894, 10.160, 119.0
68.151038528, 10.160, 141.0
68.159394163, 10.160, 127.0
68.167749797, 10.160, 108.0
68.176105432, 10.160, 127.0
68.184461067, 10.160, 126.0
68.192816701, 10.160, 127.0
68.201172336, 10.160, 138.0
68.209527970, 10.160, 127.0
68.217883605, 10.160, 126.0
68.226239239, 10.160, 108.0
68.234594874, 10.160, 119.0
68.242950508, 10.160, 167.0
68.251306143, 10.160, 108.0
68.259661777, 10.160, 140.0
68.268017412, 10.160, 123.0
68.276373046, 10.160, 137.0
68.284728681, 10.160, 117.0
68.293084315, 10.160, 126.0
68.301439950, 10.160, 108.0
68.309795585, 10.160, 120.0
68.318151219, 10.160, 112.0
68.326506854, 10.160, 118.0
68.334862488, 10.160, 94.0
68.343218123, 10.160, 113.0
68.351573757, 10.160, 127.0
68.359929392, 10.160, 140.0
68.368285026, 10.160, 107.0
68.376640661, 10.160, 103.0
68.384996295, 10.160, 126.0
68.393351930, 10.160, 116.0
68.401707564, 10.160, 121.0
68.410063199, 10.160, 111.0
68.418418833, 10.160, 127.0
68.426774468, 10.160, 127.0
68.435130103, 10.160, 129.0
68.443485737, 10.160, 117.0
68.451841372, 10.160, 122.0
68.460197006, 10.160, 128.0
68.468552641, 10.160, 110.0
68.476908275, 10.160, 100.0
68.485263910, 10.160, 111.0
68.493619544, 10.160, 105.0
68.501975179, 10.160, 116.0
68.510330813, 10.160, 117.0
68.518686448, 10.160, 126.0
68.527042082, 10.160, 109.0
68.535397717, 10.160, 116.0
68.543753351, 10.160, 115.0
68.552108986, 10.160, 126.0
68.560464620, 10.160, 112.0
68.568820255, 10.160, 108.0
68.577175890, 10.160, 108.0
68.585531524, 10.160, 106.0
68.593887159, 10.160, 116.0
68.602242793, 10.160, 129.0
68.610598428, 10.160, 110.0
68.618954062, 10.160, 103.0
68.627309697, 10.160, 99.0
68.635665331, 10.160, 117.0
68.644020966, 10.160, 122.0
68.652376600, 10.160, 112.0
68.660732235, 10.160, 110.0
68.669087869, 10.160, 98.0
68.677443504, 10.160, 103.0
68.685799138, 10.160, 98.0
68.694154773, 10.160, 122.0
68.702510408, 10.160, 116.0
68.710866042, 10.160, 129.0
68.719221677, 10.160, 113.0
68.727577311, 10.160, 115.0
68.735932946, 10.160, 116.0
68.744288580, 10.160, 123.0
68.752644215, 10.160, 115.0
68.760999849, 10.160, 116.0
68.769355484, 10.160, 108.0
68.777711118, 10.160, 96.0
68.786066753, 10.160, 106.0
68.794422387, 10.160, 109.0
68.802778022, 10.160, 106.0
68.811133656, 10.160, 116.0
